ID,gene_psi1,gene_psi2,gene_psi3,gene_psi4,gene_psi1_N,gene_psi2_N,gene_psi3_N,gene_psi4_N,gene_N,site_psi1,site_psi2,site_psi3,site_psi4,site_psi1_N,site_psi2_N,site_psi3_N,site_psi4_N,site_N,quartet_psi1,quartet_psi2,quartet_psi3,quartet_psi4,quartet_psi1_N,quartet_psi2_N,quartet_psi3_N,quartet_psi4_N,quartet_N,quartet_psi1_pp,quartet_psi2_pp,quartet_psi3_pp,length_subs_per_site,length_coalescent
530,39.57,19.25,16.04,25.13,74,36,30,47,187,39.69,33.86,26.45,0,73.68,62.9,49.14,0,185.729,50.03,27.06,22.91,0,93.56,50.6,42.84,0,187,1,0,0,0.00175459,0.00446127
531,46,17.33,12,24.67,69,26,18,37,150,59.18,21.61,19.2,0,196.3,71.69,63.71,0,331.697,52.73,23.91,23.37,0,79.09,35.86,35.05,0,150,1,0,0,0.00232484,0.0044223
532,80.63,4.19,3.66,11.52,154,8,7,22,191,79.53,12.13,8.34,0,159.54,24.35,16.74,0,200.622,85.26,7.57,7.17,0,162.84,14.47,13.69,0,191,1,0,0,0.00794492,0.0217757
533,70.17,0.55,0,29.28,127,1,0,53,181,83.9,9.51,6.59,0,329.65,37.39,25.91,0,392.942,83.89,8.46,7.64,0,151.84,15.32,13.84,0,181,1,0,0,0.0103899,0.0196651
534,81.68,0,0,18.32,156,0,0,35,191,78.86,13.69,7.45,0,36.97,6.47,3.52,0,46.961,95.13,3.55,1.32,0,181.7,6.77,2.52,0,191,1,0,0,0.0124987,0.0380886
535,17.51,14.12,7.34,61.02,31,25,13,108,177,56.16,23.57,20.27,0,54.75,23.01,19.77,0,97.53,36.95,35.3,27.75,0,65.41,62.47,49.12,0,177,0.58,0.34,0.08,7.80075e-4,0.00243552
536,11.17,8.94,5.59,74.3,20,16,10,133,179,50.43,27.04,22.53,0,45.84,24.61,20.52,0,90.975,41.82,32.85,25.33,0,74.85,58.81,45.34,0,179,0.96,0.03,0.01,7.85281e-4,0.00222394
537,9.84,2.19,1.09,86.89,18,4,2,159,183,66.18,17.67,16.15,0,33.04,8.86,8.09,0,49.99,50.47,27.03,22.5,0,92.36,49.47,41.18,0,183,1,0,0,0.00142475,0.00444304
538,1.03,6.7,1.03,91.24,2,13,2,177,194,28.87,50.16,20.97,0,7.13,12.4,5.22,0,24.746,34.91,37.56,27.53,0,67.73,72.86,53.41,0,194,0.26,0.67,0.07,2.41647e-4,5.28175e-4
539,3.85,0.64,0.64,94.87,6,1,1,148,156,30.82,38.51,30.67,0,14.49,18.1,14.39,0,46.968,37.67,38.99,23.34,0,58.77,60.83,36.4,0,156,0.36,0.61,0.03,6.82055e-4,0.00112503
540,4.58,8.5,0.65,86.27,7,13,1,132,153,21.03,44.11,34.87,0,5.74,12,9.45,0,27.192,39.59,32.12,28.29,0,60.57,49.14,43.28,0,153,0.85,0.09,0.05,2.49161e-4,0.00141258
541,25.95,5.06,0.63,68.35,41,8,1,108,158,41.43,31.04,27.53,0,19.53,14.67,13,0,47.202,45.04,33.8,21.16,0,71.16,53.4,33.44,0,158,0.99,0.01,0,0.00132542,0.00246393
542,5.17,1.72,1.72,91.38,9,3,3,159,174,37.13,35.27,27.6,0,7.85,7.56,5.9,0,21.308,37.79,33.64,28.57,0,65.75,58.53,49.72,0,174,0.72,0.2,0.08,4.33338e-4,0.00100555
543,14.72,11.66,6.13,67.48,24,19,10,110,163,36.11,37.08,26.81,0,31.34,32.2,23.28,0,86.823,42.13,29.09,28.78,0,68.67,47.41,46.92,0,163,0.97,0.02,0.01,3.86228e-4,0.00183241
544,5.45,1.21,0.61,92.73,9,2,1,153,165,24.87,47.15,27.98,0,15.27,28.89,17.17,0,61.331,38.93,32.62,28.45,0,64.23,53.82,46.95,0,165,0.82,0.12,0.06,3.62557e-4,0.00108665
545,10.56,4.35,1.24,83.85,17,7,2,135,161,52.51,25.97,21.52,0,42.63,21.11,17.47,0,81.203,35.57,32.63,31.8,0,57.27,52.53,51.2,0,161,0.52,0.26,0.22,7.25358e-4,4.15353e-4
546,97.74,0,0,2.26,173,0,0,4,177,93.74,4.02,2.24,0,203.45,8.73,4.87,0,217.056,98.92,0.62,0.46,0,175.09,1.1,0.81,0,177,1,0,0,0.0181969,0.0544459
547,90.4,3.39,2.26,3.95,160,6,4,7,177,80.94,10.45,8.61,0,67.93,8.79,7.24,0,83.96,91.27,4.41,4.33,0,161.54,7.8,7.66,0,177,1,0,0,0.00763162,0.0283061
548,29.35,15.76,13.59,41.3,54,29,25,76,184,21.89,50.05,28.07,0,3.13,7.15,3.99,0,14.265,45.95,28.17,25.88,0,84.55,51.83,47.61,0,184,1,0,0,0.001493,0.00320189
549,34.1,23.7,12.72,29.48,59,41,22,51,173,49.74,26.1,24.16,0,109.94,57.71,53.42,0,221.063,43.94,35.82,20.24,0,76.02,61.96,35.02,0,173,0.98,0.01,0,0.00126915,0.00253234
